,Date,Description
16,2018-08-29,The Justice Department is investigating whether a fugitive Malaysian laundered tens of millions of dollars through two associates and used the funds to pay a legal team including ex-N.J. Gov. Chris Christie and a lawyer who represents President Trump.
17,2018-08-29,The U.S. Justice Department is investigating whether a fugitive Malaysian financier laundered tens of millions of dollars through two associates and used the funds to pay a U.S. legal team that includes former New Jersey Gov. Chris Christie and a lawyer who r…
18,2018-08-29,"Rep. Martha McSally won the Republican Senate primary in Arizona on Tuesday, beating more conservative rivals in another political race that had evolved into a test of loyalty to President Trump."
19,2018-08-29,"What We’re Watching U.S.-Mexico Deal: Canadian Foreign Minister Chrystia Freeland is expected to be in Washington today, and the big question is how Canada responds to the trade agreement announced yesterday. Primary Elections: Arizona and Florida have contes…"
20,2018-08-29,"The four Democratic candidates for New York state attorney general faced off in a debate, in a race largely considered still up for grabs just two weeks before the September primary."
21,2018-08-29,Rep. Ron DeSantis won the Republican gubernatorial primary in Florida on Tuesday after he was catapulted from underdog to victor by an endorsement from President Trump.
22,2018-08-28,"The Trump administration’s new trade deal with Mexico is likely to force some auto makers to rethink their strategy for many Mexican-built models, threatening the country’s role as a go-to producer of lower-priced cars for the U.S. market."
23,2018-08-28,Taxpayers get dunned to pay off farmers hurt by retaliatory tariffs.
24,2018-08-28,Shipments are set to decline by a third as shippers pull back from the Islamic Republic months ahead of a Nov. 4 U.S. deadline.
25,2018-08-28,"The nuclear deal’s proponents say China, Russia and India won’t comply. They’ll have to."
26,2018-08-28,U.S. government hackers will now have greater latitude to deter and answer attacks.
27,2018-08-28,He defended the chamber’s role as his colleagues ceded power to the presidency.
28,2018-08-28,Democrats have always known that Trump’s business was his real vulnerability.
29,2018-08-28,"Defense Secretary Jim Mattis said the U.S. doesn’t plan to suspend any more military exercises with South Korea, as talks continue with the North, but added that no decision had yet been made on conducting another large maneuver next year."
30,2018-08-28,"The Senate voted Tuesday to confirm Columbia University economist Richard Clarida to become Federal Reserve vice chairman, filling a top leadership position ahead of the central bank’s September policy meeting."
31,2018-08-28,"Some top Republican lawmakers are urging Attorney General Jeff Sessions to resist any pressure to quit following criticism from President Trump, and to stay in the job at least through the midterm elections."
32,2018-08-28,Wall Street Journal The Pope and Credibility Wall Street Journal Pope Francis doesn't have to run for re-election and the world's Catholics cannot choose to recall him from office. But given a detailed public allegation last weekend from an archbishop in the …
33,2018-08-28,"A dominant presence in Midtown Manhattan for decades before its closure in 2015, the toy store is coming to life again with a new, 20,000-square-foot Rockefeller Center location."
34,2018-08-28,"Yum China rejects a private buyout offer from a consortium of investors that valued the fast-food restaurant operator at more than $17 billion, according to a person familiar with the matter."
35,2018-08-28,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY The provisional trade deal that President Trump has struck wit…"
36,2018-08-28,Treasury Secretary Steven Mnuchin said he is hopeful the U.S. will reach a new trade agreement with Canada but said the administration is prepared to move ahead with a bilateral deal with Mexico to rewrite portions of Nafta.
37,2018-08-28,"The U.S. Labor Department said it is creating an office to help companies comply with regulations before finding they have run afoul of labor laws, which policy watchers called a change in tone from an Obama-era emphasis on enforcement."
38,2018-08-28,"The president on Tuesday morning accused the search engine of elevating critical stories about him, saying that it is a “very serious situation” that will be addressed."
39,2018-08-28,"A top government official provided “incomplete” and “misleading” answers to Congress about President Trump’s personal involvement in discussions about the future of the Federal Bureau of Investigation headquarters, according to a new watchdog report."
40,2018-08-28,"The German government is considering providing emergency financial assistance to Turkey as concerns grow in Berlin that a full-blown economic crisis could destabilize the region, German and European officials said."
41,2018-08-28,A scorching run by two of the best-performing stocks in recent years is turning heads.
42,2018-08-28,Citizens in Iran Are Using the Greenback as Tehran Faces Tightening U.S. Sanctions
43,2018-08-28,"Arizona and Florida have contested primaries for both parties, while Oklahoma Republicans will choose a candidate for governor. The marquee Republican contests are tests of loyalty to President Trump."
44,2018-08-28,A federal judge in Washington state Monday blocked blueprints for 3-D-printed guns from being shared online by a pro-gun group until the matter is resolved in court.
45,2018-08-28,"Prosecutors granting Allen Weisselberg immunity after he testified before a grand jury in the investigation on President Trump’s former lawyer, underscores the critical role accountants and CFOs play in criminal prosecutions."
46,2018-08-28,"A delivery man pulled up to a central Tehran home recently carrying a cardboard box with a warm cheese pizza—and $3,000 in U.S. bills. That is a sign of how the black market in dollars has thrived as the value of Iran’s currency falls and Iranians seek safer …"
47,2018-08-28,"Wall Street Journal Global Stocks Rise as US, Mexico Near Trade Deal Wall Street Journal Global stocks rose Tuesday as the U.S. and Mexico neared a deal to revise the North American Free Trade Agreement, although the proposed pact threatened to leave out Cana…"
48,2018-08-28,"Good Morning! Today’s issue looks at the trade agreement reached between the U.S. and Mexico, the implications for Canada, the role of Congress and of Trump’s son-in-law, and the latitude the U.S. retains to hit imports, for example of newsprint. TRUMP NOTCHE…"
49,2018-08-28,"The bilateral trade deal with Mexico and any subsequent agreement with Canada may create some frictions for companies and consumers, but it is a relief compared to what might have been."
50,2018-08-28,President Trump’s new free trade pact with Mexico helps provide some clarity for auto makers and parts suppliers bracing for the worst.
51,2018-08-27,"Wall Street Journal Kushner and Lighthizer Pressed for Deal Before Mexican President Leaves Office Wall Street Journal WASHINGTON—Months of tensions, threats and volatile trade talks between the U.S. and Mexico ended not with the conventional handshake, but i…"
52,2018-08-27,The revised U.S.-Mexico deal is a political gamble on labor and Democratic votes.
53,2018-08-27,His lawyer says the Steele claims about Michael Cohen are false.
54,2018-08-27,"A top government official provided “incomplete” answers to Congress about President Trump’s involvement in discussions about the future of FBI headquarters, according to a new watchdog report."
55,2018-08-27,Ask the professional hand-wringers: Would you rather be in Iran? Venezuela? China?
56,2018-08-27,Why Sen. Elizabeth Warren’s attempt to bork Judge Brett Kavanaugh will fail.
57,2018-08-27,President Trump’s trade policies hurt American firms and the people who want to buy from them.
58,2018-08-27,The president’s supporters and detractors alike use politics to re-enact old narratives of rebellion.
59,2018-08-27,"Manafort Sought Deal in Next Trial... (Second column, 11th story, link ) Related stories: ROGER STONE: I'LL BE INDICTED... 'Sleeper' case could torpedo Mueller report... CASHIN: Stock market betting on Pence should legal issues take dark turn... Republicans C…"
60,2018-08-27,President Trump is breaking norms by using his pardon power in unconventional ways. WSJ's Shelby Holliday takes a look at what this pattern could mean for Paul Manafort and other associates. Photo: AP
61,2018-08-27,A top student-loan official at the Consumer Financial Protection Bureau resigned and released a letter saying Trump administration officials running the bureau were undermining staff work on enforcement cases.
62,2018-08-27,"Prices for livestock, dairy and other agricultural goods climbed on Monday after the U.S. and Mexico reached a trade agreement, alleviating one source of uncertainty that has dragged on those markets since President Trump’s election."
63,2018-08-27,The ACLU defends ‘core political speech.’
64,2018-08-27,"President Trump announced Monday that officials have finalized a bilateral trade deal between the U.S. and Mexico that would replace Nafta, with Canada possibly joining later pending negotiations. Photo: Getty Images"
65,2018-08-27,"Major U.S. stock indexes crested higher Monday, sending the Nasdaq Composite past the 8000 mark for the first time as trade tensions eased."
66,2018-08-27,"As much of the capital continued mourning the late Republican Sen. John McCain, the White House raised its flag to full staff, drawing criticism from politicians and veterans groups."
67,2018-08-27,President Donald Trump on Monday announced his administration had reached a deal with Mexico on issues that have held up renegotiation of the North American Free Trade Agreement for over a year.
68,2018-08-27,"President Trump upended the GOP when he first ran for office. Since then, he’s dragged the party in his direction, undercutting its traditional policy preferences, with his critics leaving and his favored candidates winning. Some establishment Republicans wor…"
69,2018-08-27,"This is the web version of the WSJ’s Capital Journal newsletter. You can sign up for daily delivery here. What We’re Watching Nafta Talks: A trade deal between the U.S. and Mexico could come at any time, as bilateral talks intensified yesterday to solve some …"
70,2018-08-27,"Wall Street Journal Iran Signs Deal With Syria to Deepen Military Cooperation Wall Street Journal Iran said Monday that it had agreed to a deal to deepen military cooperation with Syria, reaffirming its intention to remain in the country despite moves by the …"
71,2018-08-27,"President Trump’s onetime political guru Steve Bannon has produced a movie, entitled “Trump at War,” to energize the base for the midterms."
72,2018-08-27,Wall Street Journal Mexico-US Nafta Negotiators Signal Confidence After Marathon Sunday Session Wall Street Journal WASHINGON—Trade negotiators from the U.S. and Mexico are set to resume talks Monday morning after they worked late into Sunday evening haggling…
73,2018-08-27,"Nissan Motor said it has started producing its first made-for-China electric car, leading a wave of electric vehicles planned by Japanese makers looking to boost sales in the country."
74,2018-08-27,A top Japanese government banker said China’s industrial strategy is “very dangerous” for democracies because totalitarian nations can ignore their citizens’ privacy and get an edge in new technologies.
75,2018-08-27,Wall Street Journal Canceled Pompeo Trip Tests South's Strategy to Win Over North Korea Wall Street Journal SEOUL—A deadlock in U.S.-North Korea denuclearization talks is prompting South Korea's leader to re-evaluate the pace of his engagement with the North.…
76,2018-08-27,"Wall Street Journal Bad News for US Papers, but Tariffs Are Paying Off for One Rock Capital Wall Street Journal When the Trump administration applied tariffs on imports of newsprint earlier this month, it brushed aside opposition from the Canadian government,…"
77,2018-08-27,"In today’s issue, we distill the key takeways from the Fed’s Jackson Hole conference and bring you up to date on trade."
78,2018-08-27,"John McCain, throughout his career, was a driving force behind the interventionist wing of the Republican Party, a faction that views overseas alliances and troop commitments as a stabilizing force in the world."
79,2018-08-26,"Wall Street Journal Rift Between Trump and McCain Reflects Split Within GOP Wall Street Journal When President Trump was heading to West Virginia to give a speech to the Boy Scouts last summer, aides came to him with an idea: Make a side trip to Arizona to vi…"
80,2018-08-26,"Swagger—popularized by hip hop artists and rappers as shorthand for confidence and style in clothes, cars and dating—is now a catch word for one of the world’s oldest and most powerful bureaucracies."
81,2018-08-26,Democrats increase the chances they’ll nominate a left-winger in 2020.
82,2018-08-26,The Pentagon these days is less protectionist than Commerce.
83,2018-08-26,He saw curtailing pollution as part of his patriotic mission.
84,2018-08-26,"Wall Street Journal Republicans, Save Your Party by Impeaching the President Wall Street Journal As news spread that Michael Cohen's plea deal had all but named President Trump as an unindicted co-conspirator in a federal crime, I thought back to a conversati…"
85,2018-08-26,President Trump’s antagonistic posture towards international institutions at foreign summits this summer soured some European officials on the candidacy of a top Fed official to helm the international Financial Stability Board.
86,2018-08-26,"Wall Street Journal US, Mexico Could Resolve Issues Holding Up Nafta Talks as Early as Monday Wall Street Journal The U.S. and Mexico could reach a bilateral agreement as early as Monday on the key issues holding back a renegotiation of the North American Fre…"
87,2018-08-26,"Without mentioning President Trump by name, central bankers at the Federal Reserve’s annual retreat in Jackson Hole made clear they were concerned about his trade policy."
88,2018-08-26,"Washington awoke Sunday to an outpouring of grief and condolences, as leaders and commentators from both sides of the political aisle paid homage to Sen. John McCain after the Republican lawmaker’s family confirmed his death on Saturday from brain cancer."
89,2018-08-26,"Sen. John McCain’s death touches off questions about who will succeed him, putting the spotlight on Arizona’ Gov. Doug Ducey, who will choose a replacement."
90,2018-08-26,"Wall Street Journal North Korea's 'Money Masters' Hold Keys to Kim's Economic Revival Wall Street Journal The rise of these enterprises in a country whose people once relied on a state distribution system, and the comparative wealth they bring to a business-m…"
91,2018-08-26,"Wall Street Journal Rouhani Suffers Fresh Blow After Iran's Parliament Ousts Economy Minister Wall Street Journal Iran's parliament ousted the country's economy minister Sunday, stepping up an overhaul of President Hassan Rouhani's cabinet amid deep domestic …"
92,2018-08-26,President Trump’s performance in office was approved by 44% of registered voters in a WSJ/NBC News poll taken after Paul Manafort’s conviction and Michael Cohen’s guilty plea.
93,2018-08-26,"John McCain was not a model midshipman. While at the Naval Academy, he earned so many demerits for unsanctioned outings that by graduation he was made to march the equivalent of 17 round trips between Annapolis and the fleshpots of Baltimore."
94,2018-08-26,A federal judge in the District of Columbia struck down provisions of three of President Trump’s executive orders that made it easier to fire federal employees who are deemed to be underperforming.
95,2018-08-26,A Hanoi prison could not shake his faith in American exceptionalism.
96,2018-08-26,"Wall Street Journal Sen. John McCain, Former Presidential Candidate, Once a Prisoner of War, Dies Wall Street Journal Sen. John McCain, an admiral's son whose rebellious streak nearly got him expelled from Annapolis but helped him survive North Vietnamese tor…"
97,2018-08-25,"Dialing back globalization would undermine decades of economic progress around the world, Agustín Carstens, head of the Bank for International Settlements, said at the Jackson Hole symposium for the world’s central bankers."
98,2018-08-25,"Dialing back globalization and increasing protectionism would undermine decades of economic progress around the world, Bank for International Settlements head Agustín Carstens said Saturday."
99,2018-08-25,"The U.S. and Mexico are getting close to reaching a bilateral agreement on key issues holding back a renegotiation of the North American Free Trade Agreement, removing a hurdle to completing a deal that would eventually include Canada, according to people clo…"
100,2018-08-25,"The U.S. and Mexico are getting close to reaching a bilateral agreement on key issues holding back a renegotiation of the North American Free Trade Agreement, removing a hurdle to completing a deal that would eventually include Canada, according to people clo…"
101,2018-08-25,"Wall Street Journal US, Mexico Close to Resolving Issues Holding Up Nafta Talks Wall Street Journal The U.S. and Mexico are getting close to reaching a bilateral agreement on key issues holding back a renegotiation of the North American Free Trade Agreement, …"
102,2018-08-25,"President Trump issued a fresh attack on his attorney general, suggesting in a tweet that Jeff Sessions is allowing the Russia investigation to proceed while permitting “real corruption” to go “untouched.”"
103,2018-08-25,The owner of two partially built nuclear reactors in South Carolina walked away from the project last year because of high costs and delays. Now no one wants to pay for it.
104,2018-08-25,"Hurricane Lane lashed Hawaii with heavy rain Friday, causing flooding, landslides and power outages for thousands, before being downgraded to a tropical storm as winds slowed."
105,2018-08-25,"President Trump has praised tariffs, and he has also declared, “No tariffs, no barriers. That’s the way it should be.” Bob Davis looks at whether that no-tariff objective is serious."
106,2018-08-25,"President Trump predicted that Republican senators will perform well in the midterm elections in November, while conceding that retaining control of the House will be tougher."
107,2018-08-24,"FDA Commissioner Scott Gottlieb on the promise and challenges of biologic drugs, capital risk and ‘regulatory arbitrage’ of generics."
108,2018-08-24,"The threat to Trump is a Democratic Congress, not his Attorney General."
109,2018-08-24,Public unions fund initiatives to raise taxes and kill school choice.
110,2018-08-24,"The U.S. has decided to cut more than $200 million in aid to the Palestinians following a review ordered by the Trump administration, U.S. officials said Friday."
111,2018-08-24,The Journal's weekly guide to the ups and downs of the business world.
112,2018-08-24,Decades-old policy means a Chinese company can ship a product to a U.S. customer for less than it costs an American firm.
113,2018-08-24,The economic costs of a potential Pelosi-Schumer victory.
114,2018-08-24,"A group of Republican senators are moving to defend the Affordable Care Act’s protections for people with pre-existing conditions, putting the lawmakers at odds with the Trump administration ahead of a key court case next month."
115,2018-08-24,"Tariffs on steel and aluminum are driving up the value of shipments of metals being produced domestically, but they have little effect on the quantity being churned out."
116,2018-08-24,President Trump said Secretary of State Mike Pompeo is canceling his trip to North Korea planned for next week due to a lack of progress in nuclear talks with Pyongyang.
117,2018-08-24,"More than two weeks after voting concluded, Republican Troy Balderson was declared the winner of Ohio’s special House election."
118,2018-08-24,Defense and aerospace companies are accelerating plans to develop new types of missiles and satellites in an effort to capitalize on President Trump’s proposed military branch devoted to space warfare.
119,2018-08-24,"Cigna and Express Scripts shareholders overwhelmingly supported Cigna’s $54 billion purchase of the pharmacy-benefit manager, a deal that activist investor Carl Icahn initially sought to block."
120,2018-08-24,"A $100,000 real-estate brokerage fee that was part of former Trump attorney Michael Cohen’s guilty plea came from representing a company owned by a member of the Qatar royal family, according to interviews and real estate documents."
121,2018-08-24,"China is stepping up efforts to stem the yuan’s rapid depreciation, in a policy shift intended to fend off capital flight and blunt U.S. criticism that Beijing is weakening its currency as part of the countries’ trade fight."
122,2018-08-24,"Sen. John McCain will discontinue treatment for brain cancer, his family said, adding the progress of the disease and his advancing age will “render their verdict.”"
123,2018-08-24,"Sen. John McCain will discontinue medical treatment for brain cancer, his family said in a statement on Friday."
124,2018-08-24,"What We’re Watching Trump’s Travels: The president is going to Ohio, where he will visit Nationwide Children’s Hospital, meet with supporters, and speak to the Ohio Republican Party’s state dinner. Jerome Powell: He gives his first speech at the economic symp…"
125,2018-08-24,"Allen Weisselberg, President Trump’s longtime financial gatekeeper, was granted immunity by federal prosecutors for providing information about Michael Cohen in the criminal investigation into hush-money payments."
126,2018-08-24,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Fed Chairman Jerome Powell defended the central bank’s strateg…"
127,2018-08-24,"Federal Reserve Chairman Jerome Powell defended the strategy of gradually raising interest rates, pushing back against criticisms that the central bank is moving either too quickly or too slowly, jeopardizing the economy’s expansion."
128,2018-08-24,This is the web version of the Thursday Aug. 23 WSJ’s Capital Journal newsletter. You can sign up for daily delivery here. What We’re Watching Trump’s Day: The president is holding a roundtable at the White House to discuss a new law that seeks to tighten U.S…
129,2018-08-24,"Demand for long-lasting goods produced by U.S. factories fell in July because of a decline in aircraft sales, but underlying demand grew modestly."
130,2018-08-24,"In today’s issue, we look ahead to Jackson Hole as the Fed seems poised to raise interest rates again next month, China's economic struggles ahead of key trade talks with the U.S., and some good news on trade."
131,2018-08-24,"Waymo, a leading player in the global race to develop driverless cars, opened an office in Shanghai’s free trade zone, according to a filing."
132,2018-08-24,"The agency charged with protecting U.S. consumers from dangerous products has changed tack under President Trump, curtailing certain regulatory practices. Ann Marie Buerkle, acting chairwoman of the Consumer Product Safety Commission since February 2017, has …"
133,2018-08-24,The ‘father of economics’ was committed to free markets but believed there was a role for governments in the global economy
134,2018-08-24,"Iran released British dual national Nazanin Zaghari-Ratcliffe on Thursday on a three-day furlough from prison, where she has been serving a five-year sentence for her conviction on what U.K. officials say are murky charges of spying."
135,2018-08-24,"Conservative lawmaker Scott Morrison unseated Malcolm Turnbull in a party rebellion to become Australia’s prime minister, marking a rightward shift for the ruling coalition as it grapples with the rise of fringe parties akin to those that have realigned polit…"
136,2018-08-24,"Longtime Donald Trump friend David Pecker, publisher of the National Enquirer, helped Michael Cohen bury negative stories in 2016. Then, he cooperated against him. WSJ’s Shelby Holliday explains. Photo: AP"
137,2018-08-24,"The Federal Reserve Bank of Kansas City’s annual economic retreat begins Thursday evening and runs through Saturday at its traditional venue, the Jackson Lake Lodge. Here’s what to expect."
138,2018-08-23,Democrats want to hide their only agenda for 2019: impeachment.
139,2018-08-23,"The bitter back-and-forth renewed doubt about Mr. Sessions’s future in the cabinet, with some Republican senators indicating they could support Mr. Trump seeking a replacement."
140,2018-08-23,"Wall Street Journal US-China Trade Talks End With No Sign of Progress Wall Street Journal WASHINGTON—Trade talks between the U.S. and China failed to produce any visible sign of progress, reducing the prospects of a deal soon, people closely tracking the talk…"
141,2018-08-23,"The State Department relaxed its travel advisory for U.S. citizens traveling to Cuba, while still urging heightened caution and keeping in place restrictions the Trump administration imposed last year."
142,2018-08-23,The economy isn’t on a ‘sugar high.’ Pro-market policy improved incentives to work and invest.
143,2018-08-23,He champions ambitious welfare-state schemes and protectionism while abandoning privatization.
144,2018-08-23,"Unlike in 2006, the party tells candidates to come up with their own message."
145,2018-08-23,Mueller is determined to sniff out any wrongdoing he can find--on one side.
146,2018-08-23,"Retail chain Mattress Firm Inc. has hired Guggenheim Partners to negotiate a debt restructuring with corporate parent Steinhoff International Holdings NV, according to people familiar with the matter."
147,2018-08-23,Microsoft is being investigated by U.S. Justice Department and the Securities and Exchange Commission over potential bribery and corruption related to software sales in Hungary.
148,2018-08-23,Wall Street Journal How Not to Resolve the Immigration Debate Wall Street Journal This column has been hoping for some time that Washington lawmakers will cut a deal that allows more immigration and forgiving treatment for those brought here as children in re…
149,2018-08-23,"How exactly did Michael Cohen, President Trump’s former personal lawyer, break the law, and who else could be at legal peril?"
150,2018-08-23,"Two early polls released Thursday clouded the forecast into Connecticut’s gubernatorial race, with one showing a tight matchup and the other giving the Democratic candidate a comfortable double-digit lead."
151,2018-08-23,"Ford Motor official Stephen Biegun will take over nuclear talks with North Korea as the new special representative, leading negotiations at a time when the talks largely have stalled."
152,2018-08-23,"Federal prosecutors granted immunity to David Pecker, CEO of the company that publishes the National Enquirer and a longtime friend of President Trump, in the Michael Cohen investigation."
153,2018-08-23,"David Pecker, the chief executive of the company that publishes the National Enquirer, was granted immunity by federal prosecutors for providing information about Michael Cohen and Donald Trump in the criminal investigation into hush-money payments for two wo…"
154,2018-08-23,The juror told Fox News the evidence against former Trump campaign chairman Paul Manafort was “overwhelming” and that other jurors tried to convince the lone holdout.
155,2018-08-23,Wall Street Journal Investors Needn't Fear Trump Impeachment Wall Street Journal Assigning credit or blame to the man in the White House for the stock market's performance is an unwinnable argument. Guessing what would happen if he were to unexpectedly leave …
156,2018-08-23,"WSJ City is the app that delivers concise, smart news on business and finance for mobile. Download for iPhone or Android. Here’s essential reading on today’s developments. MUST READS FROM WSJ CITY Global central bankers are navigating a new set of threats as …"
157,2018-08-23,President Trump’s pick to lead the Consumer Financial Protection Bureau cleared a key hurdle with party-line approval by a Senate committee.
158,2018-08-23,"The formal discussion at this week’s Fed retreat with global central bankers will be about the impact of monopolies, but new economic uncertainties are sure to dominate chats over cocktails and mountain hikes."
159,2018-08-23,Wall Street Journal Trump Decries Law Enforcement Tactic of 'Flipping' Criminal Defendants Wall Street Journal WASHINGTON—President Trump decried the widespread practice of prosecutors offering lenience to criminal defendants in return for incriminating infor…
160,2018-08-23,"The Morning Download: Democratic National Committee Reports Attempted Hack of Voter File Wall Street Journal (blog) Update: The suspected attempt to hack into the DNC's voter database was actually a cybersecurity test, the organization said. The Journal has m…"
161,2018-08-23,"The big question at the Fed’s annual retreat, which begins Thursday, is whether Chairman Jerome Powell will provide more clues about the central bank’s rate-setting path."
162,2018-08-23,South Africa’s government on Thursday criticizes a tweet by President Donald Trump in which he said he asked Secretary of State Mike Pompeo to study efforts to overhaul land ownership and “large scale killing of farmers” in Africa’s most-developed economy.
163,2018-08-23,South Africa’s government on Thursday criticizes a tweet by President Donald Trump in which he said he asked Secretary of State Mike Pompeo to study efforts to overhaul land ownership and “large scale killing of farmers” in Africa’s most-developed economy.
164,2018-08-23,South Africa’s government criticized a tweet by President Donald Trump on the country’s efforts to overhaul land ownership and “large scale killing of farmers” in the country.
165,2018-08-23,"Wall Street Journal China, US Fire Off New Tariffs in Middle of Trade Talks Wall Street Journal BEIJING—China and the U.S. launched a fresh round of tariffs on $16 billion in each other's goods, even as officials from both governments sat down for negotiation…"
166,2018-08-23,The cases of Michael Cohen and Paul Manafort could drive President Trump to the campaign trail before the midterms. The WSJ's Gerald F. Seib explains. Photo: Getty
167,2018-08-23,"Australia banned Chinese telecom firms Huawei and ZTE from its next-generation 5G mobile network, aligning it with U.S. policy on the matter and underscoring concerns about the possibility of cyberspying by Beijing."
168,2018-08-23,"Prosecutors had reams of evidence and a long list of counts, which also could have included the lawyer’s wife. The moment Cohen stood up in court, he opened a new legal front for Trump that is fraught with peril."
169,2018-08-22,Michael Cohen told a judge he made payments to two women “for the purpose of influencing the election” and acted at the direction of Donald Trump.
170,2018-08-22,"Wall Street Journal Is Kavanaugh Legitimate? Wall Street Journal We figure we've seen everything, but then Chuck Schumer keeps providing a daily education in weird political science. The Senate Democratic leader on Tuesday attempted the double bank shot of cl…"
171,2018-08-22,State evasions show the need for new work requirements.
172,2018-08-22,Regular corporate earnings reports enhance accountability.
173,2018-08-22,"President Trump nominated a Marine Corps general to become the next head of the military’s U.S. Central Command, which oversees Iraq, Syria and Afghanistan, the Pentagon announced Wednesday."
174,2018-08-22,"Jon Faust, who served as a senior adviser to former Federal Reserve chiefs Janet Yellen and Ben Bernanke, has taken on a similar full-time role for Fed Chairman Jerome Powell, according to people familiar with the matter."
175,2018-08-22,"President Trump’s former lawyer pleaded guilty to eight criminal counts and implicated his ex-boss on Tuesday, and now what Michael Cohen knows could bolster special counsel Robert Mueller’s investigation going forward."
176,2018-08-22,The convictions make the Democrats’ hand stronger—but they could overplay it.
177,2018-08-22,So you can’t stand Trump. Do you want him to control the universities and run the hospitals?
178,2018-08-22,The president can rely on a Clinton-era precedent—one that doesn’t involve Starr or Lewinsky.
179,2018-08-22,"New York state investigators subpoenaed Michael Cohen, the president’s former personal lawyer, as part of a probe into the Donald J. Trump Foundation, according to a person familiar with the matter on Wednesday."
180,2018-08-22,A U.S.-backed group in Syria is being pressed by the government of President Bashar al-Assad to cede control of its territory to a regime Washington has long sought to unseat.
181,2018-08-22,"Wall Street Journal US Seizes on China's Woes as Talks Start Wall Street Journal The U.S. and China kicked off two days of talks in Washington aimed at settling an escalating trade battle, with the U.S. claiming the advantage because Beijing is struggling to …"
182,2018-08-22,This is the web version of the WSJ’s Capital Journal newsletter. You can sign up for daily delivery here. What We’re Watching Manafort/Cohen Fallout: Back-to-back legal blows for President Trump—the conviction of Paul Manafort and plea agreement by Michael Co…
183,2018-08-22,"Senate Democrats called on Republicans to halt confirmation hearings for Supreme Court nominee Brett Kavanaugh, citing his own potential role in legal proceedings involving President Trump, but didn’t address whether they would pursue any actions in Congress …"
184,2018-08-22,Trump’s former lawyer engages a Clinton associate to criticize the President.
185,2018-08-22,A U.S.-backed group in Syria is being pressed by the government of President Bashar al-Assad to cede control of its territory to a regime Washington has long sought to unseat.
186,2018-08-22,"The Trump administration is finishing what’s expected to be a crackdown on state laws circumventing the new $10,000 federal cap on individual deductions for state and local taxes."
187,2018-08-22,A closer look shows why Michael Cohen’s campaign-finance violations resulted in criminal charges while the Obama campaign’s didn’t.
188,2018-08-22,Michael Cohen’s assertion that President Trump directed him to violate campaign-finance laws through payments to two women who claimed they had affairs with Mr. Trump has thrust the president closer than ever to legal scrutiny.
